Run,OrderedEntry,VariableName,MatrixRow,MatrixColumn,RowEligibleOrder,IndependentOrder,VariableType,LowerBound,UpperBound,Dependency,RowSumEquation,InstanceSHA256
6,31,w_8_18,8,18,4,NaN,dependent-row-sum,0,1,1 - (w_8_5 + w_8_8 + w_8_15),w_8_5 + w_8_8 + w_8_15 + w_8_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,32,w_9_1,9,1,1,24,independent,0,1,,w_9_1 + w_9_2 + w_9_6 + w_9_9 + w_9_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,33,w_9_2,9,2,2,25,independent,0,1,,w_9_1 + w_9_2 + w_9_6 + w_9_9 + w_9_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,34,w_9_6,9,6,3,26,independent,0,1,,w_9_1 + w_9_2 + w_9_6 + w_9_9 + w_9_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,35,w_9_9,9,9,4,27,independent,0,1,,w_9_1 + w_9_2 + w_9_6 + w_9_9 + w_9_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,36,w_9_20,9,20,5,NaN,dependent-row-sum,0,1,1 - (w_9_1 + w_9_2 + w_9_6 + w_9_9),w_9_1 + w_9_2 + w_9_6 + w_9_9 + w_9_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,37,w_10_2,10,2,1,28,independent,0,1,,w_10_2 + w_10_10 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,38,w_10_10,10,10,2,NaN,dependent-row-sum,0,1,1 - (w_10_2),w_10_2 + w_10_10 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,39,w_11_1,11,1,1,29,independent,0,1,,w_11_1 + w_11_11 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,40,w_11_11,11,11,2,NaN,dependent-row-sum,0,1,1 - (w_11_1),w_11_1 + w_11_11 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,41,w_12_2,12,2,1,30,independent,0,1,,w_12_2 + w_12_12 + w_12_15 + w_12_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,42,w_12_12,12,12,2,31,independent,0,1,,w_12_2 + w_12_12 + w_12_15 + w_12_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,43,w_12_15,12,15,3,32,independent,0,1,,w_12_2 + w_12_12 + w_12_15 + w_12_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,44,w_12_18,12,18,4,NaN,dependent-row-sum,0,1,1 - (w_12_2 + w_12_12 + w_12_15),w_12_2 + w_12_12 + w_12_15 + w_12_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,45,w_13_7,13,7,1,33,independent,0,1,,w_13_7 + w_13_13 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,46,w_13_13,13,13,2,NaN,dependent-row-sum,0,1,1 - (w_13_7),w_13_7 + w_13_13 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,47,w_14_6,14,6,1,34,independent,0,1,,w_14_6 + w_14_14 + w_14_16 + w_14_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,48,w_14_14,14,14,2,35,independent,0,1,,w_14_6 + w_14_14 + w_14_16 + w_14_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,49,w_14_16,14,16,3,36,independent,0,1,,w_14_6 + w_14_14 + w_14_16 + w_14_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,50,w_14_19,14,19,4,NaN,dependent-row-sum,0,1,1 - (w_14_6 + w_14_14 + w_14_16),w_14_6 + w_14_14 + w_14_16 + w_14_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,51,w_15_8,15,8,1,37,independent,0,1,,w_15_8 + w_15_12 + w_15_15 + w_15_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,52,w_15_12,15,12,2,38,independent,0,1,,w_15_8 + w_15_12 + w_15_15 + w_15_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,53,w_15_15,15,15,3,39,independent,0,1,,w_15_8 + w_15_12 + w_15_15 + w_15_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,54,w_15_16,15,16,4,NaN,dependent-row-sum,0,1,1 - (w_15_8 + w_15_12 + w_15_15),w_15_8 + w_15_12 + w_15_15 + w_15_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,55,w_16_1,16,1,1,40,independent,0,1,,w_16_1 + w_16_6 + w_16_14 + w_16_15 + w_16_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,56,w_16_6,16,6,2,41,independent,0,1,,w_16_1 + w_16_6 + w_16_14 + w_16_15 + w_16_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,57,w_16_14,16,14,3,42,independent,0,1,,w_16_1 + w_16_6 + w_16_14 + w_16_15 + w_16_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,58,w_16_15,16,15,4,43,independent,0,1,,w_16_1 + w_16_6 + w_16_14 + w_16_15 + w_16_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,59,w_16_16,16,16,5,NaN,dependent-row-sum,0,1,1 - (w_16_1 + w_16_6 + w_16_14 + w_16_15),w_16_1 + w_16_6 + w_16_14 + w_16_15 + w_16_16 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,60,w_17_5,17,5,1,44,independent,0,1,,w_17_5 + w_17_17 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,61,w_17_17,17,17,2,NaN,dependent-row-sum,0,1,1 - (w_17_5),w_17_5 + w_17_17 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,62,w_18_8,18,8,1,45,independent,0,1,,w_18_8 + w_18_12 + w_18_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,63,w_18_12,18,12,2,46,independent,0,1,,w_18_8 + w_18_12 + w_18_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,64,w_18_18,18,18,3,NaN,dependent-row-sum,0,1,1 - (w_18_8 + w_18_12),w_18_8 + w_18_12 + w_18_18 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,65,w_19_1,19,1,1,47,independent,0,1,,w_19_1 + w_19_14 + w_19_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,66,w_19_14,19,14,2,48,independent,0,1,,w_19_1 + w_19_14 + w_19_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,67,w_19_19,19,19,3,NaN,dependent-row-sum,0,1,1 - (w_19_1 + w_19_14),w_19_1 + w_19_14 + w_19_19 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,68,w_20_4,20,4,1,49,independent,0,1,,w_20_4 + w_20_9 + w_20_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,69,w_20_9,20,9,2,50,independent,0,1,,w_20_4 + w_20_9 + w_20_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
6,70,w_20_20,20,20,3,NaN,dependent-row-sum,0,1,1 - (w_20_4 + w_20_9),w_20_4 + w_20_9 + w_20_20 = 1,ad4c8fb6ceae17e7ecd4d1a942a66fb1d259533554f5a9756e62e2aeb8c6e4b6
7,1,w_1_1,1,1,1,1,independent,0,1,,w_1_1 + w_1_9 + w_1_11 + w_1_13 + w_1_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,2,w_1_9,1,9,2,2,independent,0,1,,w_1_1 + w_1_9 + w_1_11 + w_1_13 + w_1_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,3,w_1_11,1,11,3,3,independent,0,1,,w_1_1 + w_1_9 + w_1_11 + w_1_13 + w_1_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,4,w_1_13,1,13,4,4,independent,0,1,,w_1_1 + w_1_9 + w_1_11 + w_1_13 + w_1_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,5,w_1_16,1,16,5,NaN,dependent-row-sum,0,1,1 - (w_1_1 + w_1_9 + w_1_11 + w_1_13),w_1_1 + w_1_9 + w_1_11 + w_1_13 + w_1_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,6,w_2_2,2,2,1,5,independent,0,1,,w_2_2 + w_2_4 + w_2_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,7,w_2_4,2,4,2,6,independent,0,1,,w_2_2 + w_2_4 + w_2_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,8,w_2_19,2,19,3,NaN,dependent-row-sum,0,1,1 - (w_2_2 + w_2_4),w_2_2 + w_2_4 + w_2_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,9,w_3_3,3,3,1,7,independent,0,1,,w_3_3 + w_3_13 + w_3_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,10,w_3_13,3,13,2,8,independent,0,1,,w_3_3 + w_3_13 + w_3_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,11,w_3_19,3,19,3,NaN,dependent-row-sum,0,1,1 - (w_3_3 + w_3_13),w_3_3 + w_3_13 + w_3_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,12,w_4_2,4,2,1,9,independent,0,1,,w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,13,w_4_4,4,4,2,10,independent,0,1,,w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,14,w_4_6,4,6,3,11,independent,0,1,,w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,15,w_4_7,4,7,4,12,independent,0,1,,w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,16,w_4_15,4,15,5,13,independent,0,1,,w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,17,w_4_20,4,20,6,NaN,dependent-row-sum,0,1,1 - (w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15),w_4_2 + w_4_4 + w_4_6 + w_4_7 + w_4_15 + w_4_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,18,w_5_5,5,5,1,14,independent,0,1,,w_5_5 + w_5_7 + w_5_10 + w_5_12 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,19,w_5_7,5,7,2,15,independent,0,1,,w_5_5 + w_5_7 + w_5_10 + w_5_12 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,20,w_5_10,5,10,3,16,independent,0,1,,w_5_5 + w_5_7 + w_5_10 + w_5_12 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,21,w_5_12,5,12,4,NaN,dependent-row-sum,0,1,1 - (w_5_5 + w_5_7 + w_5_10),w_5_5 + w_5_7 + w_5_10 + w_5_12 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,22,w_6_4,6,4,1,17,independent,0,1,,w_6_4 + w_6_6 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,23,w_6_6,6,6,2,NaN,dependent-row-sum,0,1,1 - (w_6_4),w_6_4 + w_6_6 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,24,w_7_4,7,4,1,18,independent,0,1,,w_7_4 + w_7_5 + w_7_7 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,25,w_7_5,7,5,2,19,independent,0,1,,w_7_4 + w_7_5 + w_7_7 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,26,w_7_7,7,7,3,NaN,dependent-row-sum,0,1,1 - (w_7_4 + w_7_5),w_7_4 + w_7_5 + w_7_7 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,27,w_8_8,8,8,1,20,independent,0,1,,w_8_8 + w_8_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,28,w_8_14,8,14,2,NaN,dependent-row-sum,0,1,1 - (w_8_8),w_8_8 + w_8_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,29,w_9_1,9,1,1,21,independent,0,1,,w_9_1 + w_9_9 + w_9_17 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,30,w_9_9,9,9,2,22,independent,0,1,,w_9_1 + w_9_9 + w_9_17 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,31,w_9_17,9,17,3,NaN,dependent-row-sum,0,1,1 - (w_9_1 + w_9_9),w_9_1 + w_9_9 + w_9_17 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,32,w_10_5,10,5,1,23,independent,0,1,,w_10_5 + w_10_10 + w_10_18 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,33,w_10_10,10,10,2,24,independent,0,1,,w_10_5 + w_10_10 + w_10_18 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,34,w_10_18,10,18,3,NaN,dependent-row-sum,0,1,1 - (w_10_5 + w_10_10),w_10_5 + w_10_10 + w_10_18 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,35,w_11_1,11,1,1,25,independent,0,1,,w_11_1 + w_11_11 + w_11_12 + w_11_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,36,w_11_11,11,11,2,26,independent,0,1,,w_11_1 + w_11_11 + w_11_12 + w_11_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,37,w_11_12,11,12,3,27,independent,0,1,,w_11_1 + w_11_11 + w_11_12 + w_11_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,38,w_11_14,11,14,4,NaN,dependent-row-sum,0,1,1 - (w_11_1 + w_11_11 + w_11_12),w_11_1 + w_11_11 + w_11_12 + w_11_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,39,w_12_5,12,5,1,28,independent,0,1,,w_12_5 + w_12_11 + w_12_12 + w_12_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,40,w_12_11,12,11,2,29,independent,0,1,,w_12_5 + w_12_11 + w_12_12 + w_12_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,41,w_12_12,12,12,3,30,independent,0,1,,w_12_5 + w_12_11 + w_12_12 + w_12_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,42,w_12_14,12,14,4,NaN,dependent-row-sum,0,1,1 - (w_12_5 + w_12_11 + w_12_12),w_12_5 + w_12_11 + w_12_12 + w_12_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,43,w_13_1,13,1,1,31,independent,0,1,,w_13_1 + w_13_3 + w_13_13 + w_13_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,44,w_13_3,13,3,2,32,independent,0,1,,w_13_1 + w_13_3 + w_13_13 + w_13_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,45,w_13_13,13,13,3,33,independent,0,1,,w_13_1 + w_13_3 + w_13_13 + w_13_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,46,w_13_16,13,16,4,NaN,dependent-row-sum,0,1,1 - (w_13_1 + w_13_3 + w_13_13),w_13_1 + w_13_3 + w_13_13 + w_13_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,47,w_14_8,14,8,1,34,independent,0,1,,w_14_8 + w_14_11 + w_14_12 + w_14_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,48,w_14_11,14,11,2,35,independent,0,1,,w_14_8 + w_14_11 + w_14_12 + w_14_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,49,w_14_12,14,12,3,36,independent,0,1,,w_14_8 + w_14_11 + w_14_12 + w_14_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,50,w_14_14,14,14,4,NaN,dependent-row-sum,0,1,1 - (w_14_8 + w_14_11 + w_14_12),w_14_8 + w_14_11 + w_14_12 + w_14_14 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,51,w_15_4,15,4,1,37,independent,0,1,,w_15_4 + w_15_15 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,52,w_15_15,15,15,2,NaN,dependent-row-sum,0,1,1 - (w_15_4),w_15_4 + w_15_15 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,53,w_16_1,16,1,1,38,independent,0,1,,w_16_1 + w_16_13 + w_16_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,54,w_16_13,16,13,2,39,independent,0,1,,w_16_1 + w_16_13 + w_16_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,55,w_16_16,16,16,3,NaN,dependent-row-sum,0,1,1 - (w_16_1 + w_16_13),w_16_1 + w_16_13 + w_16_16 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,56,w_17_9,17,9,1,40,independent,0,1,,w_17_9 + w_17_17 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,57,w_17_17,17,17,2,NaN,dependent-row-sum,0,1,1 - (w_17_9),w_17_9 + w_17_17 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,58,w_18_10,18,10,1,41,independent,0,1,,w_18_10 + w_18_18 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,59,w_18_18,18,18,2,NaN,dependent-row-sum,0,1,1 - (w_18_10),w_18_10 + w_18_18 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,60,w_19_2,19,2,1,42,independent,0,1,,w_19_2 + w_19_3 + w_19_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,61,w_19_3,19,3,2,43,independent,0,1,,w_19_2 + w_19_3 + w_19_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,62,w_19_19,19,19,3,NaN,dependent-row-sum,0,1,1 - (w_19_2 + w_19_3),w_19_2 + w_19_3 + w_19_19 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,63,w_20_4,20,4,1,44,independent,0,1,,w_20_4 + w_20_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
7,64,w_20_20,20,20,2,NaN,dependent-row-sum,0,1,1 - (w_20_4),w_20_4 + w_20_20 = 1,fed186a54d589e6b18f988c4c93eaf46cd1f5bd153546d7d8320b75de2345da3
8,1,w_1_1,1,1,1,1,independent,0,1,,w_1_1 + w_1_6 + w_1_7 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,2,w_1_6,1,6,2,2,independent,0,1,,w_1_1 + w_1_6 + w_1_7 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,3,w_1_7,1,7,3,NaN,dependent-row-sum,0,1,1 - (w_1_1 + w_1_6),w_1_1 + w_1_6 + w_1_7 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,4,w_2_2,2,2,1,3,independent,0,1,,w_2_2 + w_2_3 + w_2_5 + w_2_12 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,5,w_2_3,2,3,2,4,independent,0,1,,w_2_2 + w_2_3 + w_2_5 + w_2_12 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,6,w_2_5,2,5,3,5,independent,0,1,,w_2_2 + w_2_3 + w_2_5 + w_2_12 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,7,w_2_12,2,12,4,NaN,dependent-row-sum,0,1,1 - (w_2_2 + w_2_3 + w_2_5),w_2_2 + w_2_3 + w_2_5 + w_2_12 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,8,w_3_2,3,2,1,6,independent,0,1,,w_3_2 + w_3_3 + w_3_14 + w_3_16 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,9,w_3_3,3,3,2,7,independent,0,1,,w_3_2 + w_3_3 + w_3_14 + w_3_16 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,10,w_3_14,3,14,3,8,independent,0,1,,w_3_2 + w_3_3 + w_3_14 + w_3_16 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,11,w_3_16,3,16,4,NaN,dependent-row-sum,0,1,1 - (w_3_2 + w_3_3 + w_3_14),w_3_2 + w_3_3 + w_3_14 + w_3_16 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,12,w_4_4,4,4,1,9,independent,0,1,,w_4_4 + w_4_7 + w_4_9 + w_4_16 + w_4_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,13,w_4_7,4,7,2,10,independent,0,1,,w_4_4 + w_4_7 + w_4_9 + w_4_16 + w_4_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,14,w_4_9,4,9,3,11,independent,0,1,,w_4_4 + w_4_7 + w_4_9 + w_4_16 + w_4_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,15,w_4_16,4,16,4,12,independent,0,1,,w_4_4 + w_4_7 + w_4_9 + w_4_16 + w_4_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,16,w_4_19,4,19,5,NaN,dependent-row-sum,0,1,1 - (w_4_4 + w_4_7 + w_4_9 + w_4_16),w_4_4 + w_4_7 + w_4_9 + w_4_16 + w_4_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,17,w_5_2,5,2,1,13,independent,0,1,,w_5_2 + w_5_5 + w_5_13 + w_5_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,18,w_5_5,5,5,2,14,independent,0,1,,w_5_2 + w_5_5 + w_5_13 + w_5_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,19,w_5_13,5,13,3,15,independent,0,1,,w_5_2 + w_5_5 + w_5_13 + w_5_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,20,w_5_14,5,14,4,NaN,dependent-row-sum,0,1,1 - (w_5_2 + w_5_5 + w_5_13),w_5_2 + w_5_5 + w_5_13 + w_5_14 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,21,w_6_1,6,1,1,16,independent,0,1,,w_6_1 + w_6_6 + w_6_16 + w_6_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,22,w_6_6,6,6,2,17,independent,0,1,,w_6_1 + w_6_6 + w_6_16 + w_6_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
8,23,w_6_16,6,16,3,18,independent,0,1,,w_6_1 + w_6_6 + w_6_16 + w_6_19 = 1,0a7ae117ec7119d7ee58d76418e93c86a2ec0ee5499a7e9a8b59068725857b95
